DT,outcome_rv,outcome_rv_log,lag_rv_day,lag_rv_day_2,lag_rv_day_3,lag_rv_day_4,lag_rv_day_5,lag_rv_day_6,lag_rv_day_7,lag_rv_day_8,lag_rv_day_9,lag_rv_day_10,lag_rv_day_11,lag_rv_day_12,lag_rv_day_13,lag_rv_day_14,lag_rv_day_15,lag_rv_day_16,lag_rv_day_17,lag_rv_day_18,lag_rv_day_19,lag_rv_day_20,lag_rv_day_21,lag_rv_day_log,lag_rv_day_log_2,lag_rv_day_log_3,lag_rv_day_log_4,lag_rv_day_log_5,lag_rv_day_log_6,lag_rv_day_log_7,lag_rv_day_log_8,lag_rv_day_log_9,lag_rv_day_log_10,lag_rv_day_log_11,lag_rv_day_log_12,lag_rv_day_log_13,lag_rv_day_log_14,lag_rv_day_log_15,lag_rv_day_log_16,lag_rv_day_log_17,lag_rv_day_log_18,lag_rv_day_log_19,lag_rv_day_log_20,lag_rv_day_log_21,lag_rv_week,lag_rv_week_log,lag_rv_month,lag_rv_month_log,lag_rv_3month,lag_rv_3month_log,vix,return_sign_day,return_sign_week,return_sign_month,liquidity_day,liquidity_week,liquidity_month,liquidity_day_log,liquidity_week_log,liquidity_month_log,vix_log,mktMinusRiskfree,smb,hml,rf
20100119,6.374701741916567e-4,-7.358003067607887,3.7669238786800733e-4,2.71512081643002e-4,1.484134355046648e-4,3.7021575127374056e-4,3.310692641164753e-4,2.1453321718268662e-4,2.827549088829326e-4,3.642646564927829e-4,2.814351785384942e-4,2.9226113875377045e-4,1.4734195077621446e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.884081650882165,-8.211503919974461,-8.815508695583388,-7.901424610718833,-8.013182947328962,-8.447045972925023,-8.170930081905901,-7.917629876244016,-8.1756084085228,-8.137862844553052,-8.822754476833806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99580584081178e-4,-8.165140364897562,NA,NA,NA,NA,17.58,1,0,NA,48787.99999999996,53613.60344699963,NA,10.795239659963128,10.889558110511203,NA,2.866761892257031,0.08,0.03,0.12,0
20100120,0.0014534985843856938,-6.533781811900669,6.374701741916567e-4,3.7669238786800733e-4,2.71512081643002e-4,1.484134355046648e-4,3.7021575127374056e-4,3.310692641164753e-4,2.1453321718268662e-4,2.827549088829326e-4,3.642646564927829e-4,2.814351785384942e-4,2.9226113875377045e-4,1.4734195077621446e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.358003067607887,-7.884081650882165,-8.211503919974461,-8.815508695583388,-7.901424610718833,-8.013182947328962,-8.447045972925023,-8.170930081905901,-7.917629876244016,-8.1756084085228,-8.137862844553052,-8.822754476833806,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6086076609621426e-4,-8.034104388953347,NA,NA,NA,NA,18.68,1,1,NA,64792.99999999994,52466.149373885506,NA,11.07895285181392,10.867923466792922,NA,2.9274534328006965,1.08,0.27,-0.15,0
20100121,8.720795781594801e-4,-7.044629878861974,0.001453498584385694,6.374701741916567e-4,3.7669238786800733e-4,2.71512081643002e-4,1.484134355046648e-4,3.7021575127374056e-4,3.310692641164753e-4,2.1453321718268662e-4,2.827549088829326e-4,3.642646564927829e-4,2.814351785384942e-4,2.9226113875377045e-4,1.4734195077621446e-4,NA,NA,NA,NA,NA,NA,NA,NA,-6.533781811900669,-7.358003067607887,-7.884081650882165,-8.211503919974461,-8.815508695583388,-7.901424610718833,-8.013182947328962,-8.447045972925023,-8.170930081905901,-7.917629876244016,-8.1756084085228,-8.137862844553052,-8.822754476833806,NA,NA,NA,NA,NA,NA,NA,NA,5.77517332718605e-4,-7.7605758291897144,NA,NA,NA,NA,22.27,0,0,NA,123351.00000000007,60783.516431621516,NA,11.722789228937208,11.015073919874926,NA,3.1032404812692764,-1.09,-0.55,0.03,0
20100122,5.616419602125557e-4,-7.484645992565538,8.720795781594805e-4,0.001453498584385694,6.374701741916567e-4,3.7669238786800733e-4,2.71512081643002e-4,1.484134355046648e-4,3.7021575127374056e-4,3.310692641164753e-4,2.1453321718268662e-4,2.827549088829326e-4,3.642646564927829e-4,2.814351785384942e-4,2.9226113875377045e-4,1.4734195077621446e-4,NA,NA,NA,NA,NA,NA,NA,-7.044629878861974,-6.533781811900669,-7.358003067607887,-7.884081650882165,-8.211503919974461,-8.815508695583388,-7.901424610718833,-8.013182947328962,-8.447045972925023,-8.170930081905901,-7.917629876244016,-8.1756084085228,-8.137862844553052,-8.822754476833806,NA,NA,NA,NA,NA,NA,NA,7.222505612495681e-4,-7.406400065845431,NA,NA,NA,NA,27.31,0,0,NA,85403.99999999993,70347.32857513607,NA,11.35514821708727,11.161200088475915,NA,3.3072529354856135,-1.74,0.1,-0.8,0
20100125,4.842031281453179e-4,-7.633006053040627,5.616419602125556e-4,8.720795781594805e-4,0.001453498584385694,6.374701741916567e-4,3.7669238786800733e-4,2.71512081643002e-4,1.484134355046648e-4,3.7021575127374056e-4,3.310692641164753e-4,2.1453321718268662e-4,2.827549088829326e-4,3.642646564927829e-4,2.814351785384942e-4,2.9226113875377045e-4,1.4734195077621446e-4,NA,NA,NA,NA,NA,NA,-7.484645992565538,-7.044629878861974,-6.533781811900669,-7.358003067607887,-7.884081650882165,-8.211503919974461,-8.815508695583388,-7.901424610718833,-8.013182947328962,-8.447045972925023,-8.170930081905901,-7.917629876244016,-8.1756084085228,-8.137862844553052,-8.822754476833806,NA,NA,NA,NA,NA,NA,7.802765369634788e-4,-7.261028480363646,NA,NA,NA,NA,25.41,0,0,NA,56037.999999999956,71480.72084305226,NA,10.933785311020364,11.177183053764377,NA,3.2351427973320726,-2.1,0.57,-0.63,0
20100126,5.524372304331068e-4,-7.501170741102305,4.84203128145318e-4,5.616419602125556e-4,8.720795781594805e-4,0.001453498584385694,6.374701741916567e-4,3.7669238786800733e-4,2.71512081643002e-4,1.484134355046648e-4,3.7021575127374056e-4,3.310692641164753e-4,2.1453321718268662e-4,2.827549088829326e-4,3.642646564927829e-4,2.814351785384942e-4,2.9226113875377045e-4,1.4734195077621446e-4,NA,NA,NA,NA,NA,-7.633006053040627,-7.484645992565538,-7.044629878861974,-6.533781811900669,-7.358003067607887,-7.884081650882165,-8.211503919974461,-8.815508695583388,-7.901424610718833,-8.013182947328962,-8.447045972925023,-8.170930081905901,-7.917629876244016,-8.1756084085228,-8.137862844553052,-8.822754476833806,NA,NA,NA,NA,NA,8.017786850189409e-4,-7.210813360795339,NA,NA,NA,NA,24.55,0,0,NA,52112.00000000002,72429.23007939098,NA,10.861150527516015,11.190365227274956,NA,3.2007118542405295,0.35,-0.33,0.45,0
20100127,6.848391047037081e-4,-7.286326630935754,5.524372304331065e-4,4.84203128145318e-4,5.616419602125556e-4,8.720795781594805e-4,0.001453498584385694,6.374701741916567e-4,3.7669238786800733e-4,2.71512081643002e-4,1.484134355046648e-4,3.7021575127374056e-4,3.310692641164753e-4,2.1453321718268662e-4,2.827549088829326e-4,3.642646564927829e-4,2.814351785384942e-4,2.9226113875377045e-4,1.4734195077621446e-4,NA,NA,NA,NA,-7.501170741102305,-7.633006053040627,-7.484645992565538,-7.044629878861974,-6.533781811900669,-7.358003067607887,-7.884081650882165,-8.211503919974461,-8.815508695583388,-7.901424610718833,-8.013182947328962,-8.447045972925023,-8.170930081905901,-7.917629876244016,-8.1756084085228,-8.137862844553052,-8.822754476833806,NA,NA,NA,NA,7.847720962672309e-4,-7.239446895494223,NA,NA,NA,NA,23.14,1,0,NA,56807.99999999998,70548.88444425353,NA,10.94743243986193,11.164061144884556,NA,3.1415627217655304,-0.43,-0.27,-0.5,0
20100128,4.1877540714955927e-4,-7.778175802875586,6.84839104703708e-4,5.524372304331065e-4,4.84203128145318e-4,5.616419602125556e-4,8.720795781594805e-4,0.001453498584385694,6.374701741916567e-4,3.7669238786800733e-4,2.71512081643002e-4,1.484134355046648e-4,3.7021575127374056e-4,3.310692641164753e-4,2.1453321718268662e-4,2.827549088829326e-4,3.642646564927829e-4,2.814351785384942e-4,2.9226113875377045e-4,1.4734195077621446e-4,NA,NA,NA,-7.286326630935754,-7.501170741102305,-7.633006053040627,-7.484645992565538,-7.044629878861974,-6.533781811900669,-7.358003067607887,-7.884081650882165,-8.211503919974461,-8.815508695583388,-7.901424610718833,-8.013182947328962,-8.447045972925023,-8.170930081905901,-7.917629876244016,-8.1756084085228,-8.137862844553052,-8.822754476833806,NA,NA,NA,6.310402003308338e-4,-7.3899558593012395,NA,NA,NA,NA,23.73,0,0,NA,51915.99999999996,59336.49112861154,NA,10.857382306807649,10.990979760458645,NA,3.166740070447672,0.43,0.05,0.08,0
20100129,3.799550081622115e-4,-7.875457711826753,4.1877540714955927e-4,6.84839104703708e-4,5.524372304331065e-4,4.84203128145318e-4,5.616419602125556e-4,8.720795781594805e-4,0.001453498584385694,6.374701741916567e-4,3.7669238786800733e-4,2.71512081643002e-4,1.484134355046648e-4,3.7021575127374056e-4,3.310692641164753e-4,2.1453321718268662e-4,2.827549088829326e-4,3.642646564927829e-4,2.814351785384942e-4,2.9226113875377045e-4,1.4734195077621446e-4,NA,NA,-7.778175802875586,-7.286326630935754,-7.501170741102305,-7.633006053040627,-7.484645992565538,-7.044629878861974,-6.533781811900669,-7.358003067607887,-7.884081650882165,-8.211503919974461,-8.815508695583388,-7.901424610718833,-8.013182947328962,-8.447045972925023,-8.170930081905901,-7.917629876244016,-8.1756084085228,-8.137862844553052,-8.822754476833806,NA,NA,5.403793661288495e-4,-7.5366650441039615,NA,NA,NA,NA,24.62,0,0,NA,46688.99999999997,52585.87839042008,NA,10.751263869873119,10.870202891015815,NA,3.2035591207563074,-1.14,-0.38,0.25,0
20100201,3.0671439796761517e-4,-8.089593543154239,3.799550081622115e-4,4.1877540714955927e-4,6.84839104703708e-4,5.524372304331065e-4,4.84203128145318e-4,5.616419602125556e-4,8.720795781594805e-4,0.001453498584385694,6.374701741916567e-4,3.7669238786800733e-4,2.71512081643002e-4,1.484134355046648e-4,3.7021575127374056e-4,3.310692641164753e-4,2.1453321718268662e-4,2.827549088829326e-4,3.642646564927829e-4,2.814351785384942e-4,2.9226113875377045e-4,1.4734195077621446e-4,NA,-7.875457711826753,-7.778175802875586,-7.286326630935754,-7.501170741102305,-7.633006053040627,-7.484645992565538,-7.044629878861974,-6.533781811900669,-7.358003067607887,-7.884081650882165,-8.211503919974461,-8.815508695583388,-7.901424610718833,-8.013182947328962,-8.447045972925023,-8.170930081905901,-7.917629876244016,-8.1756084085228,-8.137862844553052,-8.822754476833806,NA,5.040419757187806e-4,-7.614827387956205,NA,NA,NA,NA,22.59,1,1,NA,42527.00000000004,49762.885708961454,NA,10.657894447316275,10.815024718274996,NA,3.1175073304799117,-1.06,0.09,-0.41,0
20100202,3.059995606563474e-4,-8.091926891776495,3.0671439796761495e-4,3.799550081622115e-4,4.1877540714955927e-4,6.84839104703708e-4,5.524372304331065e-4,4.84203128145318e-4,5.616419602125556e-4,8.720795781594805e-4,0.001453498584385694,6.374701741916567e-4,3.7669238786800733e-4,2.71512081643002e-4,1.484134355046648e-4,3.7021575127374056e-4,3.310692641164753e-4,2.1453321718268662e-4,2.827549088829326e-4,3.642646564927829e-4,2.814351785384942e-4,2.9226113875377045e-4,1.4734195077621446e-4,-8.089593543154239,-7.875457711826753,-7.778175802875586,-7.286326630935754,-7.501170741102305,-7.633006053040627,-7.484645992565538,-7.044629878861974,-6.533781811900669,-7.358003067607887,-7.884081650882165,-8.211503919974461,-8.815508695583388,-7.901424610718833,-8.013182947328962,-8.447045972925023,-8.170930081905901,-7.917629876244016,-8.1756084085228,-8.137862844553052,-8.822754476833806,4.6854422968324003e-4,-7.706144885978928,NA,NA,NA,NA,21.48,1,1,NA,39213.999999999985,47011.73045719438,NA,10.576789104875367,10.758152433746867,NA,3.067122269640664,1.52,-0.07,0.87,0
20100203,4.4683153204585525e-4,-7.713328920193465,3.059995606563472e-4,3.0671439796761495e-4,3.799550081622115e-4,4.1877540714955927e-4,6.84839104703708e-4,5.524372304331065e-4,4.84203128145318e-4,5.616419602125556e-4,8.720795781594805e-4,0.001453498584385694,6.374701741916567e-4,3.7669238786800733e-4,2.71512081643002e-4,1.484134355046648e-4,3.7021575127374056e-4,3.310692641164753e-4,2.1453321718268662e-4,2.827549088829326e-4,3.642646564927829e-4,2.814351785384942e-4,2.9226113875377045e-4,-8.091926891776495,-8.089593543154239,-7.875457711826753,-7.778175802875586,-7.286326630935754,-7.501170741102305,-7.633006053040627,-7.484645992565538,-7.044629878861974,-6.533781811900669,-7.358003067607887,-7.884081650882165,-8.211503919974461,-8.815508695583388,-7.901424610718833,-8.013182947328962,-8.447045972925023,-8.170930081905901,-7.917629876244016,-8.1756084085228,-8.137862844553052,4.192566957278882e-4,-7.824296116113765,4.4264127750909195e-4,-7.871556891414556,NA,NA,21.6,0,0,0,35462.99999999997,42783.80753902657,58822.94257617847,10.476245178418486,10.663914981458179,10.98228723765333,3.0726933146901194,1.23,-0.35,0.55,0
20100204,0.0011014413647358172,-6.811135625335022,4.4683153204585525e-4,3.059995606563472e-4,3.0671439796761495e-4,3.799550081622115e-4,4.1877540714955927e-4,6.84839104703708e-4,5.524372304331065e-4,4.84203128145318e-4,5.616419602125556e-4,8.720795781594805e-4,0.001453498584385694,6.374701741916567e-4,3.7669238786800733e-4,2.71512081643002e-4,1.484134355046648e-4,3.7021575127374056e-4,3.310692641164753e-4,2.1453321718268662e-4,2.827549088829326e-4,3.642646564927829e-4,2.814351785384942e-4,-7.713328920193465,-8.091926891776495,-8.089593543154239,-7.875457711826753,-7.778175802875586,-7.286326630935754,-7.501170741102305,-7.633006053040627,-7.484645992565538,-7.044629878861974,-6.533781811900669,-7.358003067607887,-7.884081650882165,-8.211503919974461,-8.815508695583388,-7.901424610718833,-8.013182947328962,-8.447045972925023,-8.170930081905901,-7.917629876244016,-8.1756084085228,3.7165518119631764e-4,-7.909696573965308,4.562544402940756e-4,-7.821128457021813,NA,NA,26.08,0,0,0,68087.00000000001,45168.12128699304,58415.69270359671,11.128541578173136,10.718146835731275,10.975339843398096,3.261168737058452,-0.5,0.02,-0.56,0
20100205,4.911087297043585e-4,-7.618845009258781,0.0011014413647358172,4.4683153204585525e-4,3.059995606563472e-4,3.0671439796761495e-4,3.799550081622115e-4,4.1877540714955927e-4,6.84839104703708e-4,5.524372304331065e-4,4.84203128145318e-4,5.616419602125556e-4,8.720795781594805e-4,0.001453498584385694,6.374701741916567e-4,3.7669238786800733e-4,2.71512081643002e-4,1.484134355046648e-4,3.7021575127374056e-4,3.310692641164753e-4,2.1453321718268662e-4,2.827549088829326e-4,3.642646564927829e-4,-6.811135625335022,-7.713328920193465,-8.091926891776495,-8.089593543154239,-7.875457711826753,-7.778175802875586,-7.286326630935754,-7.501170741102305,-7.633006053040627,-7.484645992565538,-7.044629878861974,-6.533781811900669,-7.358003067607887,-7.884081650882165,-8.211503919974461,-8.815508695583388,-7.901424610718833,-8.013182947328962,-8.447045972925023,-8.170930081905901,-7.917629876244016,5.081883727135692e-4,-7.716288538457195,4.930353596568959e-4,-7.760822674330084,NA,NA,26.11,1,0,0,69536.99999999997,48913.90126715902,58452.036109619396,11.149614263992786,10.79781691455521,10.975961801359688,3.2623183827110376,-3.14,-0.35,-0.69,0
20100208,7.372290690542415e-4,-7.212611901239231,4.911087297043585e-4,0.0011014413647358172,4.4683153204585525e-4,3.059995606563472e-4,3.0671439796761495e-4,3.799550081622115e-4,4.1877540714955927e-4,6.84839104703708e-4,5.524372304331065e-4,4.84203128145318e-4,5.616419602125556e-4,8.720795781594805e-4,0.001453498584385694,6.374701741916567e-4,3.7669238786800733e-4,2.71512081643002e-4,1.484134355046648e-4,3.7021575127374056e-4,3.310692641164753e-4,2.1453321718268662e-4,2.827549088829326e-4,-7.618845009258781,-6.811135625335022,-7.713328920193465,-8.091926891776495,-8.089593543154239,-7.875457711826753,-7.778175802875586,-7.286326630935754,-7.501170741102305,-7.633006053040627,-7.484645992565538,-7.044629878861974,-6.533781811900669,-7.358003067607887,-7.884081650882165,-8.211503919974461,-8.815508695583388,-7.901424610718833,-8.013182947328962,-8.447045972925023,-8.170930081905901,5.304191170219986e-4,-7.6649659979436,5.025659756189807e-4,-7.735515247090811,NA,NA,26.51,0,0,0,57782.000000000044,52006.52875102836,57603.151895431765,10.96443258747448,10.85912454258685,10.961332565593677,3.277522020300934,0.33,0.05,0.02,0
20100209,4.33084898590936e-4,-7.744576778532309,7.372290690542415e-4,4.911087297043585e-4,0.0011014413647358172,4.4683153204585525e-4,3.059995606563472e-4,3.0671439796761495e-4,3.799550081622115e-4,4.1877540714955927e-4,6.84839104703708e-4,5.524372304331065e-4,4.84203128145318e-4,5.616419602125556e-4,8.720795781594805e-4,0.001453498584385694,6.374701741916567e-4,3.7669238786800733e-4,2.71512081643002e-4,1.484134355046648e-4,3.7021575127374056e-4,3.310692641164753e-4,2.1453321718268662e-4,-7.212611901239231,-7.618845009258781,-6.811135625335022,-7.713328920193465,-8.091926891776495,-8.089593543154239,-7.875457711826753,-7.778175802875586,-7.286326630935754,-7.501170741102305,-7.633006053040627,-7.484645992565538,-7.044629878861974,-6.533781811900669,-7.358003067607887,-7.884081650882165,-8.211503919974461,-8.815508695583388,-7.901424610718833,-8.013182947328962,-8.447045972925023,6.16522051239324e-4,-7.489569669560598,5.195189034626833e-4,-7.703468975499685,NA,NA,26,0,0,0,61794,56958.54672951904,56731.294414447446,11.031561551353857,10.950079031882547,10.946081267166731,3.258096538021482,-0.81,0.03,-0.09,0
20100210,2.6227926644151054e-4,-8.246100719425327,4.3308489859093585e-4,7.372290690542415e-4,4.911087297043585e-4,0.0011014413647358172,4.4683153204585525e-4,3.059995606563472e-4,3.0671439796761495e-4,3.799550081622115e-4,4.1877540714955927e-4,6.84839104703708e-4,5.524372304331065e-4,4.84203128145318e-4,5.616419602125556e-4,8.720795781594805e-4,0.001453498584385694,6.374701741916567e-4,3.7669238786800733e-4,2.71512081643002e-4,1.484134355046648e-4,3.7021575127374056e-4,3.310692641164753e-4,-7.744576778532309,-7.212611901239231,-7.618845009258781,-6.811135625335022,-7.713328920193465,-8.091926891776495,-8.089593543154239,-7.875457711826753,-7.778175802875586,-7.286326630935754,-7.501170741102305,-7.633006053040627,-7.484645992565538,-7.044629878861974,-6.533781811900669,-7.358003067607887,-7.884081650882165,-8.211503919974461,-8.815508695583388,-7.901424610718833,-8.013182947328962,6.419391188262417e-4,-7.420099646911762,5.263520848130471e-4,-7.684089279891794,NA,NA,25.4,1,0,0,44065.000000000015,59487.06752008459,55864.23367411045,10.693421095533761,10.9935142153056,10.930679627427592,3.2347491740244907,1.43,0.2,0.41,0
20100211,3.0324776281606474e-4,-8.10096038752573,2.6227926644151054e-4,4.3308489859093585e-4,7.372290690542415e-4,4.911087297043585e-4,0.0011014413647358172,4.4683153204585525e-4,3.059995606563472e-4,3.0671439796761495e-4,3.799550081622115e-4,4.1877540714955927e-4,6.84839104703708e-4,5.524372304331065e-4,4.84203128145318e-4,5.616419602125556e-4,8.720795781594805e-4,0.001453498584385694,6.374701741916567e-4,3.7669238786800733e-4,2.71512081643002e-4,1.484134355046648e-4,3.7021575127374056e-4,-8.246100719425327,-7.744576778532309,-7.212611901239231,-7.618845009258781,-6.811135625335022,-7.713328920193465,-8.091926891776495,-8.089593543154239,-7.875457711826753,-7.778175802875586,-7.286326630935754,-7.501170741102305,-7.633006053040627,-7.484645992565538,-7.044629878861974,-6.533781811900669,-7.358003067607887,-7.884081650882165,-8.211503919974461,-8.815508695583388,-7.901424610718833,6.050286657053727e-4,-7.526654006758134,5.285223597793574e-4,-7.674955404732717,NA,NA,23.96,0,0,0,42025.00000000002,54014.61252885201,55371.924027454814,10.646019958276817,10.897009891326338,10.921827957767654,3.1763857732472487,-0.11,0.2,0.35,0
20100212,2.6910267764171765e-4,-8.220417549921507,3.032477628160646e-4,2.6227926644151054e-4,4.3308489859093585e-4,7.372290690542415e-4,4.911087297043585e-4,0.0011014413647358172,4.4683153204585525e-4,3.059995606563472e-4,3.0671439796761495e-4,3.799550081622115e-4,4.1877540714955927e-4,6.84839104703708e-4,5.524372304331065e-4,4.84203128145318e-4,5.616419602125556e-4,8.720795781594805e-4,0.001453498584385694,6.374701741916567e-4,3.7669238786800733e-4,2.71512081643002e-4,1.484134355046648e-4,-8.10096038752573,-8.246100719425327,-7.744576778532309,-7.212611901239231,-7.618845009258781,-6.811135625335022,-7.713328920193465,-8.091926891776495,-8.089593543154239,-7.875457711826753,-7.778175802875586,-7.286326630935754,-7.501170741102305,-7.633006053040627,-7.484645992565538,-7.044629878861974,-6.533781811900669,-7.358003067607887,-7.884081650882165,-8.211503919974461,-8.815508695583388,4.453899453214222e-4,-7.784618959196275,5.272577460838841e-4,-7.678945288378024,NA,NA,22.73,1,0,0,47822.99999999999,50118.19693426508,54344.94405146708,10.775261974301756,10.82213943338813,10.903106862490217,3.123685637864452,1.28,0.6,0.17,0
20100216,3.005241043485518e-4,-8.109982593067718,2.6910267764171765e-4,3.032477628160646e-4,2.6227926644151054e-4,4.3308489859093585e-4,7.372290690542415e-4,4.911087297043585e-4,0.0011014413647358172,4.4683153204585525e-4,3.059995606563472e-4,3.0671439796761495e-4,3.799550081622115e-4,4.1877540714955927e-4,6.84839104703708e-4,5.524372304331065e-4,4.84203128145318e-4,5.616419602125556e-4,8.720795781594805e-4,0.001453498584385694,6.374701741916567e-4,3.7669238786800733e-4,2.71512081643002e-4,-8.220417549921507,-8.10096038752573,-8.246100719425327,-7.744576778532309,-7.212611901239231,-7.618845009258781,-6.811135625335022,-7.713328920193465,-8.091926891776495,-8.089593543154239,-7.875457711826753,-7.778175802875586,-7.286326630935754,-7.501170741102305,-7.633006053040627,-7.484645992565538,-7.044629878861974,-6.533781811900669,-7.358003067607887,-7.884081650882165,-8.211503919974461,4.00988734908894e-4,-7.904933467328821,5.226616972824285e-4,-7.693444967432692,NA,NA,22.25,1,1,0,56995.000000000015,49980.923450929564,54255.30409453814,10.95071882367088,10.819396680627412,10.901456037951293,3.1023420086122493,0.01,0.01,0,0
20100217,3.455598917245311e-4,-7.970344581806979,3.0052410434855186e-4,2.6910267764171765e-4,3.032477628160646e-4,2.6227926644151054e-4,4.3308489859093585e-4,7.372290690542415e-4,4.911087297043585e-4,0.0011014413647358172,4.4683153204585525e-4,3.059995606563472e-4,3.0671439796761495e-4,3.799550081622115e-4,4.1877540714955927e-4,6.84839104703708e-4,5.524372304331065e-4,4.84203128145318e-4,5.616419602125556e-4,8.720795781594805e-4,0.001453498584385694,6.374701741916567e-4,3.7669238786800733e-4,-8.109982593067718,-8.220417549921507,-8.10096038752573,-8.246100719425327,-7.744576778532309,-7.212611901239231,-7.618845009258781,-6.811135625335022,-7.713328920193465,-8.091926891776495,-8.089593543154239,-7.875457711826753,-7.778175802875586,-7.286326630935754,-7.501170741102305,-7.633006053040627,-7.484645992565538,-7.044629878861974,-6.533781811900669,-7.358003067607887,-7.884081650882165,3.136477419677561e-4,-8.084407605694517,5.295758185935143e-4,-7.661375599136525,NA,NA,21.72,1,1,0,54678.000000000044,48772.783110067605,54961.97805312289,10.909216713724183,10.794927713101476,10.914396917025924,3.0782334950657346,1.71,-0.21,0.83,0
20100218,1.5643839242524368e-4,-8.762848284112604,3.455598917245312e-4,3.0052410434855186e-4,2.6910267764171765e-4,3.032477628160646e-4,2.6227926644151054e-4,4.3308489859093585e-4,7.372290690542415e-4,4.911087297043585e-4,0.0011014413647358172,4.4683153204585525e-4,3.059995606563472e-4,3.0671439796761495e-4,3.799550081622115e-4,4.1877540714955927e-4,6.84839104703708e-4,5.524372304331065e-4,4.84203128145318e-4,5.616419602125556e-4,8.720795781594805e-4,0.001453498584385694,6.374701741916567e-4,-7.970344581806979,-8.109982593067718,-8.220417549921507,-8.10096038752573,-8.246100719425327,-7.744576778532309,-7.212611901239231,-7.618845009258781,-6.811135625335022,-7.713328920193465,-8.091926891776495,-8.089593543154239,-7.875457711826753,-7.778175802875586,-7.286326630935754,-7.501170741102305,-7.633006053040627,-7.484645992565538,-7.044629878861974,-6.533781811900669,-7.358003067607887,2.961427405944752e-4,-8.129561166349452,5.329416281426747e-4,-7.6504138110380024,NA,NA,20.63,1,1,0,51321.99999999997,50282.80515504319,54942.006262730334,10.845874789131557,10.825418451821037,10.91403347632381,3.0267463270831603,0.45,0.02,-0.05,0
20100219,1.856390503973148e-4,-8.591706358895726,1.5643839242524378e-4,3.455598917245312e-4,3.0052410434855186e-4,2.6910267764171765e-4,3.032477628160646e-4,2.6227926644151054e-4,4.3308489859093585e-4,7.372290690542415e-4,4.911087297043585e-4,0.0011014413647358172,4.4683153204585525e-4,3.059995606563472e-4,3.0671439796761495e-4,3.799550081622115e-4,4.1877540714955927e-4,6.84839104703708e-4,5.524372304331065e-4,4.84203128145318e-4,5.616419602125556e-4,8.720795781594805e-4,0.001453498584385694,-8.762848284112604,-7.970344581806979,-8.109982593067718,-8.220417549921507,-8.10096038752573,-8.246100719425327,-7.744576778532309,-7.212611901239231,-7.618845009258781,-6.811135625335022,-7.713328920193465,-8.091926891776495,-8.089593543154239,-7.875457711826753,-7.778175802875586,-7.286326630935754,-7.501170741102305,-7.633006053040627,-7.484645992565538,-7.044629878861974,-6.533781811900669,2.749745657912218e-4,-8.232910679286908,5.229300828952764e-4,-7.690357748912113,NA,NA,20.02,1,1,0,43544.00000000002,50641.15680149083,54658.75751944861,10.681527200114036,10.832519900188482,10.908864728148853,2.9967317738870745,0.62,-0.11,0.17,0
20100222,3.8715364068566305e-4,-7.856688939364152,1.8563905039731496e-4,1.5643839242524378e-4,3.455598917245312e-4,3.0052410434855186e-4,2.6910267764171765e-4,3.032477628160646e-4,2.6227926644151054e-4,4.3308489859093585e-4,7.372290690542415e-4,4.911087297043585e-4,0.0011014413647358172,4.4683153204585525e-4,3.059995606563472e-4,3.0671439796761495e-4,3.799550081622115e-4,4.1877540714955927e-4,6.84839104703708e-4,5.524372304331065e-4,4.84203128145318e-4,5.616419602125556e-4,8.720795781594805e-4,-8.591706358895726,-8.762848284112604,-7.970344581806979,-8.109982593067718,-8.220417549921507,-8.10096038752573,-8.246100719425327,-7.744576778532309,-7.212611901239231,-7.618845009258781,-6.811135625335022,-7.713328920193465,-8.091926891776495,-8.089593543154239,-7.875457711826753,-7.778175802875586,-7.286326630935754,-7.501170741102305,-7.633006053040627,-7.484645992565538,-7.044629878861974,2.514528233074719e-4,-8.331059873560907,5.023923045409881e-4,-7.7464351712433785,NA,NA,19.94,1,1,0,47032.00000000001,50472.51478138706,53868.570805502895,10.758583500082091,10.829184205344548,10.894302484888316,2.9927277645336923,0.3,0.04,0.5,0
